Keyword,Job Title,Company,Date Posted,Salary,Experience,Skills,Description
data scientist,Senior AI Engineer I,"Careem, Karachi , Pakistan",,,5 Years,"MySQL, MS SQL Server, Hadoop, Coding, Instrumentation, Data Mining, Tableau, Hive, DB2, Exploratory Data Analysis, Big Data, Qlik, Agile Methodologies, Data Transformation, Teradata, Deep Learning, MicroStrategy, Predictive Modeling, Time Series Analysis, Chartio, Structured Data, BigQuery, Reinforcement Learning, Unstructured Data, SQL, Fluency in English, Recommendation Systems, Amazon EMR, Spark, Machine Learning, Optimization techniques, A/B Testing, Python, Machine Learning models, Data-driven decision-making, SAP, Problem Solving, AI, Visualization tools, Data Cleaning, Oracle, Business Intelligence, Business Intelligence tools (Tableau, Qlik), geospatial data processing, learning to rank, Classical machine learning, Uplift modeling, Big Data methodologies, Data transformation and cleaning, randomized controlled experiments, scalable machine learning algorithms, Familiarity with Agile methodologies, Matching algorithms, data processing technologies, Advanced machine learning, modeling user behavior","Careem is on a mission to revolutionize daily life across the greater Middle East by developing the Everything App, which simplifies transpo.."
data scientist,Lead Engineer – SQA in AI/ML,"Silicon Labs Careers, Hyderabad , Pakistan",,,6 Years,"Natural Language Processing, Deep Learning, Jenkins, Kubernetes, PyTorch, Automated Testing Frameworks, Machine Learning, Software Quality Assurance, Scikit-learn), GitLab CI), DevOps tools (Docker, Machine learning frameworks (TensorFlow, ML model optimization (TensorRT, OpenVINO, Edge TPU), MLOps practices (model versioning, lifecycle management), Collaboration and mentoring","Silicon Labs (NASDAQ: SLAB) is a global leader in low-power wireless connectivity, specializing in embedded technology that connects devices.."
data scientist,Senior AI Engineer I,"Careem, Lahore , Pakistan",,,5 Years,"رعاية المرضى, MySQL, MS SQL Server, Hadoop, Data Mining, Tableau, Hive, DB2, Exploratory Data Analysis, Big Data, Qlik, Agile Methodologies, Teradata, Deep Learning, MicroStrategy, Coding Skills, Predictive Modeling, Time Series Analysis, Chartio, BigQuery, Reinforcement Learning, SQL, Problem-Solving, Recommendation Systems, Amazon EMR, English Communication Skills, Spark, Machine Learning, A/B Testing, Python, Optimization, Ai Models, Data-driven decision-making, SAP, Oracle, Business Intelligence, Qlik), Visualization tools (Tableau, geospatial data processing, learning to rank, Matching problems, Classical machine learning, Uplift modeling, Big Data methodologies, behavioral models, Data transformation and cleaning, randomized controlled experiments, scalable machine learning algorithms, data and machine learning models, Geospatial data processing skills (plus)","Careem is building the Everything App to simplify everyday life across the Middle East by integrating transportation, food and grocery order.."
data scientist,Senior AI Engineer I,"Careem, Karachi , Pakistan",,,5 Years,"رعاية المرضى, MySQL, MS SQL Server, Hadoop, Data Mining, Tableau, Hive, DB2, Qlik, Agile Methodologies, Data Transformation, Teradata, Deep Learning, MicroStrategy, Coding Skills, Predictive Modeling, Time Series Analysis, Chartio, Structured Data, BigQuery, Unstructured Data, SQL, Problem-Solving, Recommendation Systems, Amazon EMR, English Communication Skills, Spark, Machine Learning, A/B Testing, Python, SAP, AI, Data Cleaning, Oracle, Qlik), deep learning techniques, geospatial data processing, Matching problems, Classical machine learning, Uplift modeling, Big Data methodologies, Learning-to-rank, Data transformation and cleaning, marketplace knowledge in ride hailing and","Careem is building the Everything App to transform daily life across the Middle East by simplifying transportation, food and grocery orderin.."
data scientist,Senior AI Engineer I,"Careem, Lahore , Pakistan",,,5 Years,"MySQL, MS SQL Server, Hadoop, Data Mining, Tableau, Hive, DB2, Qlik, Agile Methodologies, Data Transformation, Teradata, Deep Learning, MicroStrategy, Coding Skills, Predictive Modeling, Time Series Analysis, Chartio, BigQuery, Reinforcement Learning, SQL, Problem-Solving, Recommendation Systems, Amazon EMR, English Communication Skills, Spark, Machine Learning, A/B Testing, Python, Optimization, Ai Models, SAP, Data Cleaning, Oracle, geospatial data processing, Matching problems, Classical machine learning, Uplift modeling, Big Data methodologies, Learning-to-rank, Data transformation and cleaning","Careem is building the Everything App to transform daily life across the Middle East by simplifying transportation, food and grocery deliver.."
data scientist,,,,,,,
data scientist,,,,,,,
data scientist,,,,,,,
data scientist,,,,,,,
data scientist,,,,,,,
data scientist,Data Scientist,"Hugebeez Marketing LLC, Multiple Cities , Pakistan",,70K - 100K,1 Year,"Data Science, Communication Skills, Analytical Skills","We are hiring a Data Scientist to join our growing team. The ideal candidate should have strong analytical skills, hands-on experience in da.."
data scientist,Data Scientist,"Tkxel, Lahore , Pakistan",,,2 Years,"Econometric Modeling, Statistical Modeling, Logistic Regression, Log-log regression, Hierarchical shrinkage, Price-optimization, Revenue-management",We are seeking a skilled data scientist to join our team and assist in prototyping and validating advanced analytical models within the clie..
data scientist,Data Scientist,"Style Textile, Lahore , Pakistan",,,2 Years,"Data Analysis, Process Optimization, Statistical Modeling, Predictive Modeling, Advanced Analytics, Reporting, data-driven insights",We are seeking a highly motivated and detail-oriented Data Scientist to join our dynamic team. The successful candidate will leverage their ..
data scientist,Senior Data Scientist,"FairMoney, All Cities , Pakistan",,,2 Years,,"FairMoney is a leading mobile banking institution focused on providing credit and financial services to emerging markets. Founded in 2017, t.."
data scientist,"Senior Machine Learning Scientist (Applied AI, 100 Remote)","Testlio, All Cities , Pakistan",,,2 Years,"Data Science, Statistical Methods, Machine Learning, applied AI, AI-powered data products","This fully remote role is open to candidates residing in the EMEA or APAC regions, excluding high-cost-of-living areas such as Singapore, Be.."
data scientist,Data Analyst / Scientist,"VizPro, Lahore , Pakistan",,,2 Years,"MySQL, Power BI, MS Excel, Python, ELT Process","Analyze, collect, clean, and organize datasets from various sources.Analyze complex datasets to identify trends, patterns, and actionable in.."
data scientist,Machine Learning Specialist,"Zain online education, All Cities , Pakistan",,,2 Years,Machine Learning,Zain Online Education & Consultancy is expanding its team of professional freelance trainers to support its growing educational initiatives...
data scientist,Machine Learning Specialist,"Contour Software, Lahore , Pakistan",,,3 Years,,"About Contour & Constellation:  
 
Contour Software   is a wholly owned subsidiary of    Constellation Software Inc.   (CSI), which acquires.."
data scientist,Senior AI Engineer I,"Careem, Lahore , Pakistan",,,5 Years,"رعاية المرضى, MySQL, MS SQL Server, Hadoop, Data Mining, Data Science, Tableau, Hive, DB2, Exploratory Data Analysis, Qlik, Teradata, Deep Learning, MicroStrategy, Excellent Oral And Written Communication, Coding Skills, Predictive Modeling, Time Series Analysis, Chartio, BigQuery, Reinforcement Learning, SQL, Problem-Solving, Fluency in English, Recommendation Systems, Amazon EMR, Spark, Machine Learning, A/B Testing, Python, Optimization, SAP, AI, data-driven insights, Oracle, Business Intelligence, Qlik), deep learning techniques, geospatial data processing, learning to rank, Matching problems, Classical machine learning, Uplift modeling, Big Data methodologies, Familiarity with Agile methodologies","Careem is on a mission to transform daily life across the greater Middle East through its Everything App, which simplifies transportation, f.."
data scientist,Senior AI Engineer I,"Careem, Lahore , Pakistan",,,5 Years,"رعاية المرضى, MySQL, MS SQL Server, Hadoop, Data Mining, Tableau, Hive, DB2, Qlik, Agile Methodologies, Data Transformation, Teradata, Deep Learning, MicroStrategy, Coding Skills, Predictive Modeling, Time Series Analysis, Chartio, Structured Data, BigQuery, Reinforcement Learning, Unstructured Data, SQL, English Communication, Problem-Solving, Recommendation Systems, Amazon EMR, Spark, Machine Learning, A/B Testing, Python, Optimization, SAP, Data Cleaning, Oracle, Business Intelligence, deep learning techniques, geospatial data processing, learning to rank, Matching problems, Classical machine learning, Uplift modeling, Big Data methodologies, AI platform, data transformation and cleaning for structured","Careem is building the Everything App to simplify daily life across the Middle East by enabling seamless transportation, food and grocery or.."
data scientist,Senior AI Engineer I,"Careem, Karachi , Pakistan",,,5 Years,"رعاية المرضى, MySQL, MS SQL Server, Hadoop, Data Mining, Tableau, Hive, DB2, Qlik, Data Transformation, Teradata, Deep Learning, MicroStrategy, Coding Skills, Predictive Modeling, Time Series Analysis, Chartio, BigQuery, Reinforcement Learning, SQL, Problem-Solving, MYSQL), Recommendation Systems, Amazon EMR, Spark, Machine Learning, A/B Testing, Python, Optimization, SAP, AI, Data Cleaning, Oracle, deep learning techniques, geospatial data processing, Matching problems, Classical machine learning, Uplift modeling, Big Data methodologies, Learning-to-rank, Data transformation and cleaning, Database technologies (Hadoop, Qlik) - preferred, Geospatial data processing - preferred, Agile methodologies - preferred","Careem is building the Everything App to revolutionize daily life across the greater Middle East by simplifying transportation, food and gro.."
data scientist,Senior AI Engineer I,"Careem, Lahore , Pakistan",,,5 Years,"رعاية المرضى, MySQL, MS SQL Server, Hadoop, Data Mining, Tableau, Hive, DB2, Exploratory Data Analysis, Qlik, Agile Methodologies, Data Transformation, Teradata, Deep Learning, MicroStrategy, Coding Skills, Predictive Modeling, Time Series Analysis, Chartio, BigQuery, Big Data Platforms, Reinforcement Learning, SQL, Problem-Solving, Recommendation Systems, Amazon EMR, Spark, Machine Learning, A/B Testing, Python, Optimization, Ai Models, Data-driven decision-making, SAP, Visualization tools, Data Cleaning, Oracle, Business Intelligence, geospatial data processing, learning to rank, Matching problems, Classical machine learning, Uplift modeling, Big Data methodologies, behavioral models, randomized controlled experiments, scalable machine learning algorithms, data and machine learning models, English (verbal and written communication skills)","Careem is transforming daily life across the Middle East through its Everything App, which integrates services such as transportation, food .."
