,job_title,company,skills,date_posted,Location
120,Planning and Scheduling Engineer - Construction Industry (MEP/Civil),"Fulcrum Pvt, Islamabad , Pakistan","Construction Planning, Detail-Oriented, MS Office, Primavera P6, Communication, Coordination, Project scheduling and management, Project tracking software",2025-08-21,"Islamabad , Pakistan"
121,Online Sales Executive,"Nickie Nina, Lahore , Pakistan","Sales Management, Communication Skills, Client Relationship",2025-09-03,"Lahore , Pakistan"
122,Operations Manager,"Nickie Nina, Lahore , Pakistan","Merchandising, Operations Management, Communication Skills",2025-09-03,"Lahore , Pakistan"
123,Sales Representative,"SkyLume Muhammad, Multiple Cities , Pakistan","Marketing Strategies, Sales Management, End to End Sales",2025-08-28,"Multiple Cities , Pakistan"
124,Sales Representative,"Nexus Properties and Consultant, Lahore , Pakistan","Sales Automation, Sales Management, Real Estate, End to End Sales",2025-08-31,"Lahore , Pakistan"
125,Sales Representative,"The Trekkers Travel  Tours, Lahore , Pakistan",Not Specified,2025-08-29,"Lahore , Pakistan"
126,Sales Representative,"One Stop Buildinig Materials, Islamabad , Pakistan",Not Specified,2025-08-28,"Islamabad , Pakistan"
127,Sales Representative,"Nessovo solutions, All Cities , Pakistan",Not Specified,2025-08-24,"All Cities , Pakistan"
128,Sales Representative,"FK Visa Consultants Pvt Ltd, Lahore , Pakistan","Telemarketing  Skills, Communication Skills, End to End Sales",2025-08-29,"Lahore , Pakistan"
129,Sales Representative,"Horizon Tech, Karachi , Pakistan","Handle Outbound Calls, Zoho CRM Command, Channel Sales Development, End to End Sales",2025-08-22,"Karachi , Pakistan"
130,Sales Representative,"Edgex Solutions, All Cities , Pakistan","B2B Sales Knowledge, Sales Management, Communication Skills",2025-08-20,"All Cities , Pakistan"
131,Sales Representative,"Atee & Co, Karachi , Pakistan","Commercial Business Command, إغلاق, Serving Sales, Sales Cycle Management",2025-08-15,"Karachi , Pakistan"
132,Sales Representative - Dispatch,"Syed Logistics LLC, Lahore , Pakistan","Fluent in English, Negotiation Skills, Manage Client Relationships, Cold Calling Skills",2025-08-25,"Lahore , Pakistan"
133,Sales Representative,"Vanguard Resorts, Islamabad , Pakistan","Goal Orientation, Communication Skills, Real Estate Sales, Persuasive Speaking, Time Management, End to End Sales, Langauage",2025-08-21,"Islamabad , Pakistan"
134,Sales Representative,"Union Developers Pvt, All Cities , Pakistan","Relationship Building, Sales Experience, Client Engagement, Results-driven, Self-Motivated, Hosting Experience, Interpersonal Skills, Strong Communication Skills",2025-08-24,"All Cities , Pakistan"
135,Sales Representative,"Peel Hr, All Cities , Pakistan","Call Center Experience, Discipline, Sales Experience, Self-Motivated, Remote Work Capability, Strong verbal communication skills in English, CRM tools usage",2025-08-26,"All Cities , Pakistan"
136,Sales Representative,"FunFox Program, All Cities , Pakistan",Not Specified,2025-08-15,"All Cities , Pakistan"
137,Sales Representative - Inbound,"HR WAYS (PRIVATE) LIMITED, All Cities , Pakistan","Sales Management, Communication Skills, End to End Sales",2025-08-18,"All Cities , Pakistan"
138,Sales Representative - Car,"ATRO Japan, Karachi , Pakistan","Negotiation Skills, Communication Skills, End to End Sales",2025-08-14,"Karachi , Pakistan"
139,Sales Representative,"Mihu Studi, Lahore , Pakistan","Sales Management, Communication Skills, Customer Dealing",2025-08-11,"Lahore , Pakistan"
140,Sales Representative,"Dha Tutor Academy, Karachi , Pakistan","Negotiation Skills, Sales Closing, Problem-solving Abilities, ability to work independently and in a team, Lead Generation, Customer Service, Interpersonal Skills, Excellent Communication Skills",2025-08-25,"Karachi , Pakistan"
141,Sales Representative,"Nine Keys Pvt, Islamabad , Pakistan","Sales Experience, Negotiation, Self-Motivation, Interpersonal Skills, Communication, Microsoft Office Suite, Proficiency in CRM Software, Results-oriented Mindset",2025-08-21,"Islamabad , Pakistan"
142,Sales Representative,"Grace, Lahore , Pakistan","Communication Skills, Outbound Cold Calling, Negotiation, Call Handling, Customer Service, Multitasking, Dispatch process knowledge",2025-08-23,"Lahore , Pakistan"
143,Pharmacist,"Sayyed Healthcare Limited, Faisalabad , Pakistan","Team Building, Communication Skills, R & D Collboration",2025-08-16,"Faisalabad , Pakistan"
144,Pharmacist,"Patel Hospital, All Cities , Pakistan","Patient Counseling, Equipment Maintenance, Pharmacy Operations, Extemporaneous Compounding, Medication Dispensing, Inventory Management, Training and Guidance, Compliance and Regulatory Adherence, Communication with medical staff, Controlled substances handling, Cash handling and reimbursement, Critical inventory checks",2025-08-31,"All Cities , Pakistan"
145,Pharmacist,"Mamji Hospital, All Cities , Pakistan","Patient Care, Communication Skills, Dispensing Medications, Record Keeping, Administering Injections, Dosage Administration, Customer Service, Organizational Skills, Pharmaceutical regulations compliance, patient advice, pharmacy information systems (MediTech, Mediware), knowledge of chemical compounds and, measuring blood pressure and temperature",2025-08-31,"All Cities , Pakistan"
146,Pharmacist,"Dvago Nova Care Pvt, Lahore , Pakistan","Record Keeping, Inventory Management, Medication advice, Collaboration with healthcare professionals, dispensing prescription medications, ensuring safety and cleanliness",2025-08-18,"Lahore , Pakistan"
147,Production Pharmacist,"Dawakhana Hakim Ajmal Khan, Lahore , Pakistan","Communication Skills, Teamwork Skills, Problem Solving Skills",2025-08-29,"Lahore , Pakistan"
148,Junior Pharmacist - Retail / Community,"MedAsk (Pvt.) Ltd., Rawalpindi , Pakistan","Communication Skills, Grace Under Pressure, Team Player",2025-08-28,"Rawalpindi , Pakistan"
149,Retail / Community Pharmacist,"MedAsk (Pvt.) Ltd., Rawalpindi , Pakistan","Patient Counseling, Cultural Team Management, Grace Under Pressure",2025-08-13,"Rawalpindi , Pakistan"
150,Production Pharmacist,"Pacific Pharmaceuticals, All Cities , Pakistan","Regulatory Compliance, Communication Skills, Team Collaboration, Documentation and Record Keeping, Good Manufacturing Practice (GMP), Attention to Detail, Pharmaceutical production processes, Quality monitoring and corrective actions",2025-08-22,"All Cities , Pakistan"
151,Store Pharmacist,"Reckitt, All Cities , Pakistan","ERP Systems, Warehousing Operations, Microsoft Office Applications, Strong Communication Skills, pharmaceutical inventory management, Inventory management best practices, ERP inventory management software, Knowledge of CGMP and DRAP compliance",2025-08-22,"All Cities , Pakistan"
152,Warehouse Pharmacist,"Pharmaceutical Lahore, Lahore , Pakistan","Regulatory Compliance, Good Manufacturing Practice (GMP), Supply Chain Operations, Inventory Management, Organizational Skills, SAP, Attention to Detail, batch segregation, FEFO and FIFO inventory systems",2025-08-11,"Lahore , Pakistan"
153,Licensed Pharmacist,"Hospital, Islamabad , Pakistan","Patient Counseling, Communication Skills, Medication Dispensing, Inventory Management, Patient confidentiality, Attention to Detail, Prescription Verification, Insurance Claims Processing, Pharmaceutical regulations compliance, Ethical standards in healthcare",2025-08-08,"Islamabad , Pakistan"
154,Care Planning Pharmacist,"Zue Pvt, Karachi , Pakistan","Documentation, Patient Counseling, Communication Skills, Analytical Skills, Medication management, Care Planning, Chronic Disease Management, Patient Assessments, Clinical Pharmacy, coordination with healthcare providers",2025-08-06,"Karachi , Pakistan"
155,"Pharmacist - Shangla, KP","Normeca International, Shangla , Pakistan","Patient Counseling, Communication Skills, Organizational Abilities, Pharmacy Operations, Pharmaceutical Care, Medication Dispensing, Inventory Management, Knowledge of pharmaceuticals and drug, Compliance with pharmacy regulations, Collaboration in healthcare teams, Ability to work in rural, challenging conditions",2025-08-10,"Shangla , Pakistan"
156,Regulatory Compliance Officer (Pharmacist),"Biosorin Private, All Cities , Pakistan","Communication Skills, Clinical Trials, Compliance Management, Research and Data Analysis, Quality Assurance Principles, FDA Regulations, Interpersonal Skills, Project Management, chemistry manufacturing controls",2025-08-30,"All Cities , Pakistan"
157,Retail / Community Pharmacist (Commercial Pharmacies),"MedAsk Pvt, Sialkot , Pakistan","Training And Development, Patient Counseling, Performance Evaluation, Pharmacy Operations, Team Management, Communication, Quality enhancement initiatives, Compliance with legal requirements",2025-08-26,"Sialkot , Pakistan"
158,Sales Pharmacists,"Potato Logics, All Cities , Pakistan","Pharmacy Knowledge, Negotiation Abilities, Ability To Travel, Interpersonal Skills, Strong Communication Skills, Sales-driven mindset, Valid pharmacy license (if required), Knowledge of pharmaceutical products and industry",2025-08-24,"All Cities , Pakistan"
159,Industrial Pharmacists,"Potato Logics, Lahore , Pakistan","Willingness To Learn, Communication Skills, Proactive Attitude, Attention to Detail, Teamwork, Ability To Work Under Pressure, Adaptability, Pharmaceutical formulation knowledge, Formulation and production tasks",2025-08-22,"Lahore , Pakistan"
160,Herbalist / Pharmacist,"7P's Innovative Solutions, Multiple Cities , Pakistan","Patient Care, Communication Skills, Customer Care Knowledge",2025-08-13,"Multiple Cities , Pakistan"
161,Sales Pharmacists/ Medical Representative,"Potato Logics, Lahore , Pakistan","Client Engagement, Negotiation Abilities, Ability To Travel, Strong Communication Skills, Sales-driven mindset, Knowledge of industry regulations, Knowledge of pharmaceutical products",2025-08-31,"Lahore , Pakistan"
162,Human Resources Manager,"Repla Technologies PVT LTD, All Cities , Pakistan","Team Building, HR Management, Talent Acquisition",2025-08-29,"All Cities , Pakistan"
163,Human Resources Manager,"Pro Resourcing Hub, Rawalpindi , Pakistan","Control Room Operations Handling, Communication Skills, Labor Law Compliance, Human Resource Management, End To End Recruitment",2025-08-31,"Rawalpindi , Pakistan"
164,Human Resources Manager,"ABS International, Karachi , Pakistan","Performance Management, Organizational Abilities, Leadership Skills, Recruitment, Compliance with Labor Laws, Employee Relations, HR Software Proficiency",2025-08-21,"Karachi , Pakistan"
165,Human Resources Manager,"ABS International, Karachi , Pakistan","Performance Management, HR Management, Compensation and benefits administration, Employee training and development, Recruitment and Onboarding, Compliance with Labor Laws, Employee Relations, HR Software Proficiency, Team Leadership",2025-08-24,"Karachi , Pakistan"
166,MANAGER Human Resources,"Usman Memorial Hospital, All Cities , Pakistan","Operational Efficiency, Compliance Management, Hr Strategy Development, Recruitment, Employee Relations, HR Policy Implementation, Payroll Management, Team Leadership, HR systems and tactics",2025-08-07,"All Cities , Pakistan"
167,Human Resources Manager,"RankHive, Faisalabad , Pakistan","HR Management, Training And Development, Performance Evaluation, Employee Benefits Administration, Recruitment and Onboarding, HRMS Systems, Conflict-resolution, Payroll Coordination, Employee Relations, Communication, Leadership, Labor Regulations Compliance, Confidentiality handling",2025-08-07,"Faisalabad , Pakistan"
168,Human Resources Intern,"Techanzy Limited, Lahore , Pakistan","Human Resources, HR Practices, Support daily operations",2025-09-03,"Lahore , Pakistan"
169,Human Resources Manager (HR),"Ask Bag Accessories, All Cities , Pakistan","Performance Management, Training And Development, Benefits Administration, Communication Skills, Recruitment, Employee Relations, Labor Laws Compliance",2025-08-24,"All Cities , Pakistan"
170,Human Resources Intern,"Axiom World, Lahore , Pakistan",Not Specified,2025-09-04,"Lahore , Pakistan"
171,Human Resources Executive / Manager,"GEM Business Solutions, Lahore , Pakistan","Team Building, Business Development Strategies, Situation Analysis, Technical Hiring",2025-08-20,"Lahore , Pakistan"
172,Human Resources Intern,"Cogent Labs, Lahore , Pakistan","Employee Engagement, HR Operations, team-building initiatives",2025-09-02,"Lahore , Pakistan"
173,Human Resources Executive,"MCG Technologies, Islamabad , Pakistan",Not Specified,2025-08-29,"Islamabad , Pakistan"
174,Corporate HR - Human Resources Manager,"NXTFLIGHT, Karachi , Pakistan","Human Resources, Scheduling, Detail-Oriented, Documentation Management, professional demeanor, Recruitment, Proactive Attitude, Organizational Skills, Communication, Corporate hiring",2025-08-24,"Karachi , Pakistan"
175,Human Resources Intern,"Cogent Labs, Lahore , Pakistan","Employee Engagement, Communication Skills, Human Resources Operations, Event Management, Effective Communication, Creativity, Confidence, Interpersonal Skills, Leadership, Attention to Detail, Teamwork",2025-08-26,"Lahore , Pakistan"
176,Human Resources Intern,"Plural Dynamics, All Cities , Pakistan","Employee Handling, Knowledge of HR Policies, Good Communication Skills, Interpersonal Skills, Knowledge of HR management",2025-09-02,"All Cities , Pakistan"
177,Human Resources Intern,"MKTechnoTrons , SMC-PRIVATE LIMITED, All Cities , Pakistan",Not Specified,2025-08-20,"SMC-PRIVATE LIMITED, All Cities , Pakistan"
178,Human Resources Intern,"MY Worthy Home, All Cities , Pakistan",Not Specified,2025-08-18,"All Cities , Pakistan"
179,Human Resources Generalist,"TecXra, All Cities , Pakistan","Human Resources, Employee Experience, People Operations, Recruitment, Talent Acquisition, strategic HR partnership",2025-08-19,"All Cities , Pakistan"
180,Human Resources Executive,"VapeMall, Lahore , Pakistan",Not Specified,2025-08-23,"Lahore , Pakistan"
181,Human Resources Executive,"Go Global, All Cities , Pakistan",Not Specified,2025-08-22,"All Cities , Pakistan"
182,Electrician,"Power Up Life, Rawalpindi , Pakistan",Not Specified,2025-08-21,"Rawalpindi , Pakistan"
183,Electrician,"ANB International, Riyadh , Saudi Arabia",Not Specified,2025-08-19,"Riyadh , Saudi Arabia"
184,Electrician,"Hi-Tech Power, Sheikhupura , Pakistan","Troubleshooting Skills, Electrical Drawings, Electrical Control",2025-08-27,"Sheikhupura , Pakistan"
