InvoiceNo,Quantity,InvoiceDate,UnitPrice,CustomerID,TotalPrice
537242,24,2010-12-06 10:19:00,0.29,14748,6.959999999999999
537243,12,2010-12-06 10:19:00,2.1,16638,25.200000000000003
537244,12,2010-12-06 10:20:00,0.42,17674,5.04
537245,12,2010-12-06 10:24:00,1.65,14748,19.799999999999997
537246,6,2010-12-06 10:27:00,1.95,12808,11.7
537247,48,2010-12-06 10:34:00,1.48,13094,71.03999999999999
537248,1,2010-12-06 10:36:00,12.75,15899,12.75
537249,20,2010-12-06 10:38:00,1.65,16955,33.0
537250,4,2010-12-06 10:43:00,4.25,12708,17.0
537254,2,2010-12-06 11:01:00,2.1,15898,4.2
537255,5,2010-12-06 11:03:00,2.1,14443,10.5
537256,480,2010-12-06 11:06:00,3.39,16210,1627.2
537257,6,2010-12-06 11:10:00,2.95,17691,17.700000000000003
537258,1,2010-12-06 11:16:00,0.95,17227,0.95
537262,100,2010-12-06 11:26:00,0.72,15039,72.0
537265,2,2010-12-06 11:26:00,1.55,15919,3.1
537298,4,2010-12-06 11:37:00,6.75,13497,27.0
537301,4,2010-12-06 11:38:00,2.95,15860,11.8
537312,72,2010-12-06 11:42:00,1.06,14189,76.32000000000001
537313,6,2010-12-06 11:42:00,2.95,15304,17.700000000000003
C537314,-4,2010-12-06 11:42:00,6.75,13497,-27.0
C537320,-1,2010-12-06 11:47:00,8.95,14867,-8.95
537332,6,2010-12-06 11:58:00,4.95,14344,29.700000000000003
C537333,-4,2010-12-06 12:00:00,8.5,12474,-34.0
537334,2,2010-12-06 12:06:00,3.75,16719,7.5
537335,3,2010-12-06 12:15:00,0.85,15048,2.55
537346,2,2010-12-06 12:21:00,7.95,15301,15.9
537350,4,2010-12-06 12:23:00,4.95,14708,19.8
537351,1,2010-12-06 12:23:00,8.5,16898,8.5
537354,6,2010-12-06 12:23:00,1.95,12748,11.7
537359,12,2010-12-06 12:30:00,2.95,14825,35.400000000000006
537360,72,2010-12-06 12:31:00,1.06,18113,76.32000000000001
537362,2,2010-12-06 12:34:00,0.85,17596,1.7
537365,10,2010-12-06 12:38:00,1.65,15078,16.5
537366,10,2010-12-06 12:39:00,3.75,14085,37.5
537367,12,2010-12-06 12:39:00,2.1,15078,25.200000000000003
537368,4,2010-12-06 12:40:00,7.95,14911,31.8
537369,1,2010-12-06 12:41:00,1.95,17860,1.95
537370,1,2010-12-06 12:44:00,1.45,13155,1.45
537371,1,2010-12-06 12:47:00,5.95,15028,5.95
537372,4,2010-12-06 12:52:00,7.95,16919,31.8
537374,1,2010-12-06 12:55:00,7.95,17259,7.95
537375,4,2010-12-06 12:55:00,2.55,17019,10.2
C537373,-1,2010-12-06 12:55:00,12.75,14487,-12.75
537376,24,2010-12-06 12:59:00,3.39,16722,81.36
537377,12,2010-12-06 13:01:00,4.25,15882,51.0
537378,12,2010-12-06 13:06:00,2.95,14911,35.400000000000006
537380,24,2010-12-06 13:12:00,2.1,15882,50.400000000000006
C537379,-10,2010-12-06 13:12:00,2.1,15882,-21.0
537381,10,2010-12-06 13:13:00,2.1,14667,21.0
537382,3,2010-12-06 13:13:00,3.75,16710,11.25
C537383,-1,2010-12-06 13:17:00,3.95,16550,-3.95
537384,10,2010-12-06 13:21:00,2.1,15984,21.0
537385,4,2010-12-06 13:22:00,12.75,14487,51.0
537386,3,2010-12-06 13:32:00,6.95,14911,20.85
537387,2,2010-12-06 13:34:00,7.95,13468,15.9
537388,12,2010-12-06 13:35:00,2.95,17682,35.400000000000006
537389,1,2010-12-06 13:41:00,5.95,17757,5.95
537390,12,2010-12-06 13:47:00,0.42,16658,5.04
537391,3,2010-12-06 13:53:00,12.75,16550,38.25
537392,5,2010-12-06 13:58:00,1.25,17068,6.25
537393,6,2010-12-06 13:59:00,3.75,13089,22.5
537394,12,2010-12-06 14:00:00,1.49,13089,17.88
537395,1,2010-12-06 14:05:00,0.85,15356,0.85
537396,1,2010-12-06 14:08:00,35.0,17223,35.0
537397,36,2010-12-06 14:19:00,0.85,16817,30.599999999999998
C537398,-1,2010-12-06 14:22:00,4.95,15426,-4.95
537399,12,2010-12-06 14:31:00,0.42,13030,5.04
537400,1,2010-12-06 14:36:00,6.75,17191,6.75
537403,4,2010-12-06 14:43:00,1.65,17191,6.6
C537402,-4,2010-12-06 14:43:00,5.95,15502,-23.8
537404,1,2010-12-06 14:46:00,7.95,17191,7.95
537405,30,2010-12-06 14:51:00,4.25,17841,127.5
C537406,-4,2010-12-06 14:53:00,5.95,15502,-23.8
537407,6,2010-12-06 14:55:00,2.55,15502,15.299999999999999
C537408,-6,2010-12-06 14:55:00,2.55,15502,-15.299999999999999
537409,6,2010-12-06 15:00:00,2.95,15194,17.700000000000003
537410,72,2010-12-06 15:03:00,2.1,14409,151.20000000000002
537412,96,2010-12-06 15:06:00,1.85,14409,177.60000000000002
C537413,-72,2010-12-06 15:07:00,2.1,14409,-151.20000000000002
537415,6,2010-12-06 15:09:00,4.25,16654,25.5
C537414,-1,2010-12-06 15:09:00,4.41,16861,-4.41
C537416,-1,2010-12-06 15:10:00,7.95,16138,-7.95
C537417,-1,2010-12-06 15:12:00,4.25,13481,-4.25
537418,1,2010-12-06 15:13:00,0.55,17884,0.55
537419,8,2010-12-06 15:14:00,3.95,13495,31.6
537420,4,2010-12-06 15:18:00,3.75,17519,15.0
537421,2,2010-12-06 15:25:00,0.42,17218,0.84
537422,1,2010-12-06 15:27:00,4.25,17812,4.25
537423,24,2010-12-06 15:34:00,0.85,14215,20.4
537424,6,2010-12-06 15:35:00,2.95,15602,17.700000000000003
537428,3,2010-12-06 15:38:00,7.95,17320,23.85
537429,24,2010-12-06 15:54:00,0.42,12748,10.08
C537431,-1,2010-12-06 16:10:00,5.95,16782,-5.95
537433,80,2010-12-06 16:36:00,2.55,12913,204.0
537435,10,2010-12-06 16:58:00,2.95,17920,29.5
537440,12,2010-12-06 17:16:00,0.29,17869,3.4799999999999995
537441,2,2010-12-06 17:26:00,8.5,13564,17.0
C537444,-8,2010-12-07 08:42:00,5.95,14850,-47.6
C537445,-11,2010-12-07 08:57:00,0.85,15021,-9.35
537446,4,2010-12-07 09:13:00,5.49,18055,21.96
537447,8,2010-12-07 09:21:00,3.75,13963,30.0
537448,6,2010-12-07 09:23:00,6.6,17450,39.599999999999994
537456,402,2010-12-07 09:43:00,1.93,17450,775.86
537457,72,2010-12-07 09:51:00,1.06,17511,76.32000000000001
537458,12,2010-12-07 09:55:00,2.1,17091,25.200000000000003
537459,12,2010-12-07 09:57:00,0.85,17470,10.2
537460,128,2010-12-07 10:04:00,2.55,17616,326.4
537461,120,2010-12-07 10:06:00,4.25,15649,510.0
537462,6,2010-12-07 10:06:00,3.75,17228,22.5
537463,12,2010-12-07 10:08:00,1.45,12681,17.4
537464,16,2010-12-07 10:14:00,3.75,14907,60.0
537465,12,2010-12-07 10:32:00,1.45,17735,17.4
537467,2,2010-12-07 10:36:00,2.95,16059,5.9
537468,4,2010-12-07 10:36:00,3.95,12567,15.8
537469,24,2010-12-07 10:43:00,4.25,17720,102.0
537470,4,2010-12-07 10:47:00,12.75,15018,51.0
537471,3,2010-12-07 10:51:00,5.95,14344,17.85
537472,12,2010-12-07 11:11:00,2.95,12971,35.400000000000006
537476,150,2010-12-07 11:26:00,1.85,15838,277.5
537484,36,2010-12-07 11:30:00,0.38,14733,13.68
537489,24,2010-12-07 11:33:00,1.65,17017,39.599999999999994
537509,96,2010-12-07 11:41:00,1.85,13756,177.60000000000002
537523,6,2010-12-07 11:45:00,2.95,14176,17.700000000000003
C537530,-1,2010-12-07 11:47:00,7.95,13319,-7.95
537538,12,2010-12-07 11:49:00,1.25,15353,15.0
537567,1,2010-12-07 11:59:00,11.95,18119,11.95
537592,64,2010-12-07 12:18:00,1.69,17491,108.16
537593,40,2010-12-07 12:21:00,1.95,14282,78.0
537594,4,2010-12-07 12:28:00,12.75,12647,51.0
537595,3,2010-12-07 12:29:00,1.25,13569,3.75
C537596,-2,2010-12-07 12:31:00,9.95,17954,-19.9
C537597,-1,2010-12-07 12:34:00,281.0,15498,-281.0
537598,6,2010-12-07 12:37:00,2.95,14135,17.700000000000003
537599,2,2010-12-07 12:37:00,9.95,17954,19.9
537601,1,2010-12-07 12:43:00,1.25,17287,1.25
C537602,-1,2010-12-07 12:45:00,1.65,17511,-1.65
537603,3,2010-12-07 12:49:00,4.95,14673,14.850000000000001
537604,24,2010-12-07 13:01:00,0.55,13488,13.200000000000001
537605,7,2010-12-07 13:13:00,3.75,16221,26.25
537606,6,2010-12-07 13:16:00,2.1,15002,12.600000000000001
537607,4,2010-12-07 13:18:00,0.85,15965,3.4
537608,12,2010-12-07 13:20:00,1.65,15024,19.799999999999997
537609,8,2010-12-07 13:22:00,3.75,17675,30.0
C537611,-36,2010-12-07 13:25:00,2.1,17675,-75.60000000000001
537612,6,2010-12-07 13:28:00,2.95,13769,17.700000000000003
537614,2,2010-12-07 13:29:00,3.75,16904,7.5
537615,5,2010-12-07 13:30:00,7.95,15898,39.75
537616,2,2010-12-07 13:30:00,7.95,16904,15.9
537617,12,2010-12-07 13:45:00,1.25,16086,15.0
537618,120,2010-12-07 13:50:00,1.88,15061,225.6
537619,32,2010-12-07 13:53:00,2.55,13786,81.6
537620,6,2010-12-07 14:00:00,2.1,13880,12.600000000000001
537622,12,2010-12-07 14:30:00,0.85,13173,10.2
537623,2,2010-12-07 14:31:00,1.95,15858,3.9
537624,5,2010-12-07 14:41:00,1.65,12748,8.25
537625,9,2010-12-07 14:57:00,1.45,15180,13.049999999999999
537626,12,2010-12-07 14:57:00,2.1,12347,25.200000000000003
537627,24,2010-12-07 14:58:00,1.25,14739,30.0
537628,6,2010-12-07 15:02:00,2.1,16293,12.600000000000001
537629,1,2010-12-07 15:03:00,14.95,17419,14.95
537631,12,2010-12-07 15:04:00,1.45,17419,17.4
537634,1,2010-12-07 15:15:00,3.75,16775,3.75
537635,18,2010-12-07 15:18:00,2.95,16306,53.1
537636,16,2010-12-07 15:20:00,2.55,16950,40.8
537646,1,2010-12-07 15:39:00,7.65,17591,7.65
537648,6,2010-12-07 15:48:00,2.95,12839,17.700000000000003
537649,12,2010-12-07 15:48:00,1.65,13807,19.799999999999997
537650,2,2010-12-07 15:48:00,7.95,16125,15.9
537653,2,2010-12-07 15:54:00,6.95,17897,13.9
537655,3,2010-12-07 16:20:00,4.95,15081,14.850000000000001
C537656,-12,2010-12-07 16:21:00,10.95,15100,-131.39999999999998
537657,408,2010-12-07 16:42:00,4.78,18102,1950.24
537658,48,2010-12-07 16:43:00,4.78,18102,229.44
537659,23,2010-12-07 16:43:00,9.89,18102,227.47000000000003
537664,24,2010-12-07 17:05:00,1.95,15024,46.8
537665,1,2010-12-07 17:19:00,4.95,16365,4.95
537667,128,2010-12-08 08:12:00,2.55,17870,326.4
537668,12,2010-12-08 08:43:00,2.1,14821,25.200000000000003
537669,12,2010-12-08 08:58:00,1.25,16863,15.0
537670,2,2010-12-08 09:07:00,5.95,13078,11.9
537671,4,2010-12-08 09:20:00,4.65,13267,18.6
537672,2,2010-12-08 09:30:00,9.95,13050,19.9
537673,10,2010-12-08 09:49:00,1.65,12709,16.5
537674,12,2010-12-08 09:51:00,0.85,15628,10.2
537676,24,2010-12-08 09:53:00,1.25,12386,30.0
C537677,-1,2010-12-08 09:55:00,1.95,14796,-1.95
537678,48,2010-12-08 09:56:00,2.75,16779,132.0
537680,12,2010-12-08 10:11:00,0.42,13599,5.04
537681,48,2010-12-08 10:11:00,0.55,13329,26.400000000000002
537682,12,2010-12-08 10:13:00,1.25,13599,15.0
537683,8,2010-12-08 10:14:00,0.85,12921,6.8
C537684,-1,2010-12-08 10:18:00,2.55,14901,-2.55
537685,1,2010-12-08 10:21:00,3.95,18077,3.95
537686,48,2010-12-08 10:21:00,1.25,14744,60.0
537688,12,2010-12-08 10:35:00,0.85,17406,10.2
537689,12,2010-12-08 10:36:00,1.69,15750,20.28
537690,12,2010-12-08 10:38:00,1.25,13983,15.0
537691,12,2010-12-08 10:39:00,1.25,13842,15.0
537692,6,2010-12-08 10:40:00,2.95,14796,17.700000000000003
537693,25,2010-12-08 10:45:00,0.42,12441,10.5
537694,2,2010-12-08 10:46:00,8.5,14901,17.0
537698,384,2010-12-08 10:51:00,0.72,13199,276.48
537700,12,2010-12-08 10:51:00,4.65,18229,55.800000000000004
537707,4,2010-12-08 10:53:00,4.65,14032,18.6
537738,2,2010-12-08 11:02:00,12.75,17706,25.5
537743,8,2010-12-08 11:02:00,2.95,17706,23.6
C537746,-1,2010-12-08 11:03:00,0.85,15021,-0.85
537751,4,2010-12-08 11:04:00,5.95,17706,23.8
537754,4,2010-12-08 11:16:00,2.95,16081,11.8
537755,6,2010-12-08 11:31:00,8.5,16525,51.0
C537756,-24,2010-12-08 11:33:00,1.25,14952,-30.0
537757,16,2010-12-08 11:38:00,4.95,17975,79.2
537758,12,2010-12-08 11:41:00,1.25,16122,15.0
537759,12,2010-12-08 11:42:00,1.25,13126,15.0
537760,12,2010-12-08 11:42:00,1.45,15973,17.4
537761,12,2010-12-08 11:43:00,1.65,13126,19.799999999999997
537762,12,2010-12-08 12:01:00,1.45,16558,17.4
C537763,-1,2010-12-08 12:03:00,7.95,16713,-7.95
537764,1,2010-12-08 12:06:00,1.65,16893,1.65
537765,2,2010-12-08 12:08:00,1.25,14606,2.5
537766,72,2010-12-08 12:08:00,2.1,17677,151.20000000000002
537767,32,2010-12-08 12:09:00,10.95,15100,350.4
537768,10,2010-12-08 12:11:00,1.95,15750,19.5
537769,2,2010-12-08 12:17:00,5.95,15021,11.9
537770,24,2010-12-08 12:24:00,0.42,15529,10.08
537771,24,2010-12-08 12:29:00,1.25,15498,30.0
537772,1,2010-12-08 12:35:00,4.65,18043,4.65
537773,1,2010-12-08 12:36:00,3.75,16016,3.75
537774,36,2010-12-08 12:40:00,0.65,14060,23.400000000000002
537775,4,2010-12-08 12:41:00,14.95,17722,59.8
537780,1,2010-12-08 12:45:00,0.95,17324,0.95
537781,12,2010-12-08 12:46:00,0.42,17341,5.04
537789,12,2010-12-08 12:49:00,2.95,14051,35.400000000000006
C537788,-1,2010-12-08 12:49:00,12.75,15916,-12.75
537791,8,2010-12-08 12:51:00,10.95,16233,87.6
537792,1,2010-12-08 12:56:00,9.95,16385,9.95
537793,100,2010-12-08 12:57:00,1.65,15032,165.0
537794,1,2010-12-08 13:01:00,7.95,16713,7.95
537795,4,2010-12-08 13:03:00,7.95,17213,31.8
537796,6,2010-12-08 13:03:00,3.25,18061,19.5
537799,4,2010-12-08 13:07:00,4.95,15916,19.8
C537797,-1,2010-12-08 13:07:00,8.5,13113,-8.5
C537798,-1,2010-12-08 13:07:00,4.25,16553,-4.25
537800,12,2010-12-08 13:08:00,0.19,12748,2.2800000000000002
537801,16,2010-12-08 13:08:00,4.95,15221,79.2
537802,4,2010-12-08 13:11:00,3.75,13455,15.0
537803,5,2010-12-08 13:14:00,8.95,15916,44.75
537804,12,2010-12-08 13:17:00,0.65,12748,7.800000000000001
C537805,-1,2010-12-08 13:18:00,4.65,15311,-4.65
537806,8,2010-12-08 13:21:00,1.49,13113,11.92
537808,2,2010-12-08 13:23:00,0.85,15311,1.7
C537807,-5,2010-12-08 13:23:00,1.65,13495,-8.25
537809,1,2010-12-08 13:28:00,18.95,14217,18.95
537810,3,2010-12-08 13:30:00,7.95,15032,23.85
537811,24,2010-12-08 13:30:00,3.39,17262,81.36
C537812,-10,2010-12-08 13:33:00,9.95,14299,-99.5
537813,6,2010-12-08 13:38:00,2.1,18259,12.600000000000001
C537814,-3,2010-12-08 13:43:00,4.25,12712,-12.75
537815,10,2010-12-08 13:49:00,0.85,17676,8.5
537816,24,2010-12-08 13:51:00,4.25,16679,102.0
537817,4,2010-12-08 13:53:00,4.65,18269,18.6
537818,12,2010-12-08 13:53:00,2.1,12766,25.200000000000003
537819,12,2010-12-08 13:55:00,1.25,15298,15.0
C537820,-1,2010-12-08 14:10:00,8.5,16016,-8.5
C537821,-3,2010-12-08 14:20:00,6.95,18193,-20.85
537822,3,2010-12-08 14:22:00,4.95,13523,14.850000000000001
C537824,-1,2010-12-08 14:27:00,9.95,12870,-9.95
537825,4,2010-12-08 14:36:00,1.45,15005,5.8
537826,1,2010-12-08 14:38:00,1.25,15581,1.25
537827,30,2010-12-08 14:43:00,2.1,15332,63.0
537828,12,2010-12-08 14:43:00,1.25,15680,15.0
537829,10,2010-12-08 14:46:00,1.25,15498,12.5
537830,2,2010-12-08 14:46:00,0.95,13649,1.9
537831,3,2010-12-08 14:50:00,2.95,17894,8.850000000000001
C537832,-2,2010-12-08 14:52:00,3.75,16858,-7.5
537833,200,2010-12-08 14:53:00,2.95,13270,590.0
C537834,-1,2010-12-08 14:54:00,2.95,13267,-2.95
C537835,-3,2010-12-08 14:57:00,4.95,14618,-14.850000000000001
537836,144,2010-12-08 14:58:00,0.72,14866,103.67999999999999
537837,4,2010-12-08 14:59:00,4.95,13077,19.8
C537838,-4,2010-12-08 15:01:00,1.25,13115,-5.0
537840,2,2010-12-08 15:03:00,6.35,13531,12.7
537841,1000,2010-12-08 15:10:00,0.32,13848,320.0
537842,1,2010-12-08 15:12:00,1.25,13140,1.25
537843,12,2010-12-08 15:16:00,1.45,15713,17.4
537844,1,2010-12-08 15:17:00,4.95,17999,4.95
537845,3,2010-12-08 15:23:00,5.95,17690,17.85
537846,96,2010-12-08 15:25:00,1.25,15347,120.0
537847,1,2010-12-08 15:33:00,14.95,14766,14.95
537848,144,2010-12-08 15:35:00,1.25,13777,180.0
537849,60,2010-12-08 15:35:00,1.25,13777,75.0
537850,10,2010-12-08 15:38:00,1.65,16722,16.5
537851,12,2010-12-08 15:39:00,2.55,13758,30.599999999999998
537852,18,2010-12-08 15:56:00,3.75,17340,67.5
C537853,-1,2010-12-08 15:57:00,0.85,13370,-0.85
537854,24,2010-12-08 15:58:00,1.25,13984,30.0
537855,2,2010-12-08 15:59:00,7.95,15996,15.9
C537856,-2,2010-12-08 15:59:00,1.25,14388,-2.5
C537857,-1,2010-12-08 16:00:00,267.12,17340,-267.12
537859,2,2010-12-08 16:11:00,1.25,14030,2.5
C537860,-8,2010-12-08 16:15:00,3.25,16252,-26.0
537861,3,2010-12-08 16:18:00,4.95,16596,14.850000000000001
537862,24,2010-12-08 16:21:00,0.42,12971,10.08
537863,1,2010-12-08 16:29:00,5.95,14030,5.95
537864,6,2010-12-08 16:34:00,4.25,16700,25.5
537865,6,2010-12-08 16:34:00,1.65,16011,9.899999999999999
537866,32,2010-12-08 16:45:00,2.55,17655,81.6
537867,2,2010-12-08 16:48:00,9.95,16717,19.9
537868,24,2010-12-08 16:49:00,0.42,12433,10.08
537871,2,2010-12-08 17:20:00,2.95,12748,5.9
537879,12,2010-12-09 08:34:00,3.95,14243,47.400000000000006
537880,12,2010-12-09 09:14:00,1.25,12963,15.0
537881,16,2010-12-09 09:23:00,3.75,15513,60.0
537882,32,2010-12-09 09:25:00,2.55,15079,81.6
537883,12,2010-12-09 09:27:00,1.25,14437,15.0
537884,16,2010-12-09 09:30:00,10.95,15694,175.2
537885,2,2010-12-09 09:34:00,7.95,12942,15.9
537886,12,2010-12-09 09:49:00,1.25,15660,15.0
537887,96,2010-12-09 10:00:00,3.39,18092,325.44
537888,16,2010-12-09 10:04:00,0.65,15358,10.4
537889,12,2010-12-09 10:04:00,1.25,13319,15.0
537890,6,2010-12-09 10:04:00,2.55,15358,15.299999999999999
537891,12,2010-12-09 10:05:00,1.45,13319,17.4
537892,1,2010-12-09 10:13:00,18.0,12481,18.0
C537893,-1,2010-12-09 10:14:00,3.35,12721,-3.35
537894,3,2010-12-09 10:16:00,4.95,12621,14.850000000000001
537895,8,2010-12-09 10:30:00,3.75,14299,30.0
537896,12,2010-12-09 10:33:00,1.95,18071,23.4
537897,1,2010-12-09 10:37:00,18.0,12683,18.0
537898,2,2010-12-09 10:42:00,1.95,17377,3.9
537899,1488,2010-12-09 10:44:00,2.55,12755,3794.3999999999996
537900,2,2010-12-09 10:45:00,3.75,15983,7.5
537901,16,2010-12-09 10:48:00,10.95,13854,175.2
537915,12,2010-12-09 10:55:00,1.25,12797,15.0
537955,1,2010-12-09 11:28:00,2.95,16782,2.95
537963,32,2010-12-09 11:30:00,1.25,13369,40.0
537967,2,2010-12-09 11:31:00,10.95,12494,21.9
537981,250,2010-12-09 11:35:00,1.06,17857,265.0
537995,8,2010-12-09 11:39:00,2.95,12712,23.6
C537998,-4,2010-12-09 11:42:00,3.75,17411,-15.0
538000,5,2010-12-09 11:44:00,8.5,12748,42.5
538002,2,2010-12-09 11:48:00,7.95,14932,15.9
538003,8,2010-12-09 12:05:00,14.95,12429,119.6
538005,24,2010-12-09 12:12:00,4.25,13090,102.0
538006,32,2010-12-09 12:13:00,2.55,14987,81.6
538007,6,2010-12-09 12:16:00,2.95,14355,17.700000000000003
538008,16,2010-12-09 12:17:00,1.65,12683,26.4
538009,6,2010-12-09 12:17:00,4.95,14911,29.700000000000003
538010,4,2010-12-09 12:20:00,3.75,17526,15.0
538011,1,2010-12-09 12:24:00,10.95,14896,10.95
538012,2,2010-12-09 12:32:00,4.25,14527,8.5
538013,24,2010-12-09 12:37:00,0.19,17062,4.5600000000000005
538014,12,2010-12-09 12:49:00,1.45,14440,17.4
538015,3,2010-12-09 12:49:00,3.75,13240,11.25
538032,5,2010-12-09 12:59:00,2.95,14479,14.75
538035,1,2010-12-09 13:03:00,0.85,16065,0.85
538037,24,2010-12-09 13:05:00,0.65,17430,15.600000000000001
538040,1,2010-12-09 13:08:00,3.75,16520,3.75
538048,36,2010-12-09 13:14:00,4.65,15945,167.4
538049,2,2010-12-09 13:21:00,2.95,12748,5.9
538050,2,2010-12-09 13:22:00,7.95,12748,15.9
538051,12,2010-12-09 13:24:00,0.85,18041,10.2
C538052,-1,2010-12-09 13:28:00,4.95,15181,-4.95
538053,24,2010-12-09 13:34:00,4.25,15856,102.0
538056,1,2010-12-09 13:34:00,2.95,17198,2.95
538057,36,2010-12-09 13:38:00,1.95,13102,70.2
C538059,-12,2010-12-09 13:38:00,1.25,14205,-15.0
C538062,-14,2010-12-09 13:40:00,4.25,17702,-59.5
538063,96,2010-12-09 13:44:00,19.94,18102,1914.2400000000002
538064,2,2010-12-09 13:47:00,1.45,15271,2.9
538065,6,2010-12-09 13:57:00,2.95,13982,17.700000000000003
C538066,-1,2010-12-09 13:58:00,2.95,15738,-2.95
538067,1,2010-12-09 13:59:00,4.25,15288,4.25
538068,2,2010-12-09 14:05:00,1.65,17978,3.3
538069,19,2010-12-09 14:08:00,0.85,16795,16.15
538070,6,2010-12-09 14:08:00,2.55,16519,15.299999999999999
538073,2,2010-12-09 14:10:00,0.85,17816,1.7
C538075,-12,2010-12-09 14:12:00,1.69,13021,-20.28
538076,2,2010-12-09 14:15:00,2.95,15311,5.9
538077,8,2010-12-09 14:19:00,0.21,14667,1.68
538078,2,2010-12-09 14:25:00,9.95,16255,19.9
538079,12,2010-12-09 14:27:00,1.65,17671,19.799999999999997
538080,24,2010-12-09 14:28:00,1.25,17646,30.0
C538081,-33,2010-12-09 14:29:00,1.95,16898,-64.35
C538082,-20,2010-12-09 14:30:00,2.1,13777,-42.0
C538083,-3,2010-12-09 14:40:00,1.95,15750,-5.85
C538084,-6,2010-12-09 14:42:00,1.65,12649,-9.899999999999999
C538085,-1,2010-12-09 14:43:00,7.95,16350,-7.95
538086,14,2010-12-09 14:44:00,2.95,12872,41.300000000000004
538087,4,2010-12-09 14:44:00,3.75,17339,15.0
C538088,-24,2010-12-09 14:45:00,0.85,14766,-20.4
C538089,-1,2010-12-09 14:47:00,6.75,18230,-6.75
C538091,-2,2010-12-09 14:48:00,8.95,16499,-17.9
538093,10,2010-12-09 14:49:00,1.65,12682,16.5
538094,12,2010-12-09 14:50:00,1.69,13117,20.28
538095,1,2010-12-09 14:55:00,29.95,17097,29.95
538097,24,2010-12-09 14:56:00,1.65,15192,39.599999999999994
C538098,-1,2010-12-09 14:57:00,8.5,14441,-8.5
C538099,-1,2010-12-09 14:58:00,4.25,15279,-4.25
C538100,-12,2010-12-09 15:00:00,2.55,16579,-30.599999999999998
538101,78,2010-12-09 15:01:00,2.95,15380,230.10000000000002
C538102,-2,2010-12-09 15:01:00,4.65,14047,-9.3
C538103,-2,2010-12-09 15:13:00,8.5,17442,-17.0
538104,5,2010-12-09 15:16:00,0.85,17950,4.25
C538105,-1,2010-12-09 15:18:00,1.65,16781,-1.65
538106,12,2010-12-09 15:20:00,0.42,17950,5.04
538107,6,2010-12-09 15:21:00,2.95,12826,17.700000000000003
538108,12,2010-12-09 15:23:00,0.85,17456,10.2
C538109,-4,2010-12-09 15:23:00,4.25,16042,-17.0
C538110,-144,2010-12-09 15:24:00,1.06,17307,-152.64000000000001
C538111,-24,2010-12-09 15:24:00,0.42,17950,-10.08
C538112,-1,2010-12-09 15:28:00,3.75,14898,-3.75
538113,3,2010-12-09 15:29:00,4.95,15811,14.850000000000001
C538114,-1,2010-12-09 15:29:00,16.95,14217,-16.95
C538115,-1,2010-12-09 15:30:00,1.25,16817,-1.25
538116,24,2010-12-09 15:32:00,2.1,13327,50.400000000000006
538117,12,2010-12-09 15:33:00,1.45,13327,17.4
C538118,-1,2010-12-09 15:33:00,2.95,17700,-2.95
C538119,-1,2010-12-09 15:34:00,2.1,13136,-2.1
538120,100,2010-12-09 15:35:00,0.72,17017,72.0
C538121,-1,2010-12-09 15:36:00,12.75,15535,-12.75
C538122,-1,2010-12-09 15:38:00,1.25,14696,-1.25
C538123,-1,2010-12-09 15:41:00,1.65,12605,-1.65
C538124,-4,2010-12-09 15:43:00,0.5,15329,-2.0
538125,12,2010-12-09 15:46:00,1.25,18225,15.0
538126,4,2010-12-09 15:50:00,4.25,17838,17.0
538145,6,2010-12-09 16:08:00,2.95,15211,17.700000000000003
538146,4,2010-12-09 16:10:00,3.75,15596,15.0
538147,1,2010-12-09 16:11:00,15.0,13090,15.0
538151,24,2010-12-09 16:28:00,8.5,16163,204.0
538155,1,2010-12-09 16:52:00,1.69,16907,1.69
538156,8,2010-12-09 16:53:00,2.1,15555,16.8
538157,5,2010-12-09 16:57:00,2.95,17576,14.75
538163,1,2010-12-09 17:27:00,1.95,17841,1.95
C538164,-1,2010-12-09 17:32:00,1.95,14031,-1.95
538165,72,2010-12-09 17:34:00,1.25,14031,90.0
538166,6,2010-12-09 18:09:00,1.25,17965,7.5
538167,40,2010-12-09 18:58:00,2.55,14713,102.0
538168,5,2010-12-09 19:23:00,2.1,14702,10.5
538169,2,2010-12-09 19:28:00,0.85,13230,1.7
538170,20,2010-12-09 19:32:00,2.1,13969,42.0
538171,1,2010-12-09 20:01:00,35.95,17530,35.95
538172,12,2010-12-10 09:33:00,1.25,15805,15.0
538174,12,2010-12-10 09:35:00,1.45,12471,17.4
538175,21,2010-12-10 09:48:00,18.0,12471,378.0
538176,64,2010-12-10 09:48:00,2.55,17675,163.2
538178,8,2010-12-10 09:51:00,4.95,17696,39.6
538179,6,2010-12-10 09:52:00,2.95,17696,17.700000000000003
538180,24,2010-12-10 09:53:00,1.65,13418,39.599999999999994
538181,12,2010-12-10 10:08:00,1.45,17076,17.4
538182,6,2010-12-10 10:18:00,2.95,17827,17.700000000000003
538183,15,2010-12-10 10:21:00,4.95,16265,74.25
538184,12,2010-12-10 10:21:00,1.25,17880,15.0
538185,10,2010-12-10 10:22:00,7.95,16265,79.5
538186,2,2010-12-10 10:26:00,7.95,13000,15.9
538187,6,2010-12-10 10:27:00,4.25,16499,25.5
